img,label
./images/Abortiporus_biennis7.JPG,Abortiporus_biennis
./images/Abortiporus_biennis8.JPG,Abortiporus_biennis
./images/Abortiporus_biennis9.JPG,Abortiporus_biennis
./images/Agaricus_arvensis0.JPG,Agaricus_arvensis
./images/Agaricus_arvensis1.JPG,Agaricus_arvensis
./images/Agaricus_arvensis10.JPG,Agaricus_arvensis
./images/Agaricus_arvensis100.JPG,Agaricus_arvensis
./images/Agaricus_arvensis101.JPG,Agaricus_arvensis
./images/Agaricus_arvensis102.JPG,Agaricus_arvensis
./images/Agaricus_arvensis103.JPG,Agaricus_arvensis
./images/Agaricus_arvensis104.JPG,Agaricus_arvensis
./images/Agaricus_arvensis105.JPG,Agaricus_arvensis
./images/Agaricus_arvensis106.JPG,Agaricus_arvensis
./images/Agaricus_arvensis107.JPG,Agaricus_arvensis
./images/Agaricus_arvensis108.JPG,Agaricus_arvensis
./images/Agaricus_arvensis109.JPG,Agaricus_arvensis
./images/Agaricus_arvensis11.JPG,Agaricus_arvensis
./images/Agaricus_arvensis110.JPG,Agaricus_arvensis
./images/Agaricus_arvensis111.JPG,Agaricus_arvensis
./images/Agaricus_arvensis112.JPG,Agaricus_arvensis
./images/Agaricus_arvensis113.JPG,Agaricus_arvensis
./images/Agaricus_arvensis114.JPG,Agaricus_arvensis
./images/Agaricus_arvensis115.JPG,Agaricus_arvensis
./images/Agaricus_arvensis116.JPG,Agaricus_arvensis
./images/Agaricus_arvensis117.JPG,Agaricus_arvensis
./images/Agaricus_arvensis118.JPG,Agaricus_arvensis
./images/Agaricus_arvensis119.JPG,Agaricus_arvensis
./images/Agaricus_arvensis12.JPG,Agaricus_arvensis
./images/Agaricus_arvensis120.JPG,Agaricus_arvensis
./images/Agaricus_arvensis121.JPG,Agaricus_arvensis
./images/Agaricus_arvensis122.JPG,Agaricus_arvensis
./images/Agaricus_arvensis123.JPG,Agaricus_arvensis
./images/Agaricus_arvensis124.JPG,Agaricus_arvensis
./images/Agaricus_arvensis125.JPG,Agaricus_arvensis
./images/Agaricus_arvensis126.JPG,Agaricus_arvensis
./images/Agaricus_arvensis127.JPG,Agaricus_arvensis
./images/Agaricus_arvensis128.JPG,Agaricus_arvensis
./images/Agaricus_arvensis129.JPG,Agaricus_arvensis
./images/Agaricus_arvensis13.JPG,Agaricus_arvensis
./images/Agaricus_arvensis130.JPG,Agaricus_arvensis
./images/Agaricus_arvensis131.JPG,Agaricus_arvensis
./images/Agaricus_arvensis132.JPG,Agaricus_arvensis
./images/Agaricus_arvensis133.JPG,Agaricus_arvensis
./images/Agaricus_arvensis134.JPG,Agaricus_arvensis
./images/Agaricus_arvensis135.JPG,Agaricus_arvensis
./images/Agaricus_arvensis136.JPG,Agaricus_arvensis
./images/Agaricus_arvensis137.JPG,Agaricus_arvensis
./images/Agaricus_arvensis138.JPG,Agaricus_arvensis
./images/Agaricus_arvensis139.JPG,Agaricus_arvensis
./images/Agaricus_arvensis14.JPG,Agaricus_arvensis
./images/Agaricus_arvensis140.JPG,Agaricus_arvensis
./images/Agaricus_arvensis141.JPG,Agaricus_arvensis
./images/Agaricus_arvensis142.JPG,Agaricus_arvensis
./images/Agaricus_arvensis143.JPG,Agaricus_arvensis
./images/Agaricus_arvensis144.JPG,Agaricus_arvensis
./images/Agaricus_arvensis145.JPG,Agaricus_arvensis
./images/Agaricus_arvensis146.JPG,Agaricus_arvensis
./images/Agaricus_arvensis147.JPG,Agaricus_arvensis
./images/Agaricus_arvensis148.JPG,Agaricus_arvensis
./images/Agaricus_arvensis149.JPG,Agaricus_arvensis
./images/Agaricus_arvensis15.JPG,Agaricus_arvensis
./images/Agaricus_arvensis150.JPG,Agaricus_arvensis
./images/Agaricus_arvensis151.JPG,Agaricus_arvensis
./images/Agaricus_arvensis152.JPG,Agaricus_arvensis
./images/Agaricus_arvensis153.JPG,Agaricus_arvensis
./images/Agaricus_arvensis154.JPG,Agaricus_arvensis
./images/Agaricus_arvensis155.JPG,Agaricus_arvensis
./images/Agaricus_arvensis156.JPG,Agaricus_arvensis
./images/Agaricus_arvensis157.JPG,Agaricus_arvensis
./images/Agaricus_arvensis158.JPG,Agaricus_arvensis
./images/Agaricus_arvensis159.JPG,Agaricus_arvensis
./images/Agaricus_arvensis16.JPG,Agaricus_arvensis
./images/Agaricus_arvensis160.JPG,Agaricus_arvensis
./images/Agaricus_arvensis161.JPG,Agaricus_arvensis
./images/Agaricus_arvensis162.JPG,Agaricus_arvensis
./images/Agaricus_arvensis163.JPG,Agaricus_arvensis
./images/Agaricus_arvensis164.JPG,Agaricus_arvensis
./images/Agaricus_arvensis165.JPG,Agaricus_arvensis
./images/Agaricus_arvensis166.JPG,Agaricus_arvensis
./images/Agaricus_arvensis167.JPG,Agaricus_arvensis
./images/Agaricus_arvensis168.JPG,Agaricus_arvensis
./images/Agaricus_arvensis169.JPG,Agaricus_arvensis
./images/Agaricus_arvensis17.JPG,Agaricus_arvensis
./images/Agaricus_arvensis170.JPG,Agaricus_arvensis
./images/Agaricus_arvensis171.JPG,Agaricus_arvensis
./images/Agaricus_arvensis172.JPG,Agaricus_arvensis
./images/Agaricus_arvensis173.JPG,Agaricus_arvensis
./images/Agaricus_arvensis174.JPG,Agaricus_arvensis
./images/Agaricus_arvensis175.JPG,Agaricus_arvensis
./images/Agaricus_arvensis176.JPG,Agaricus_arvensis
./images/Agaricus_arvensis177.JPG,Agaricus_arvensis
./images/Agaricus_arvensis178.JPG,Agaricus_arvensis
./images/Agaricus_arvensis179.JPG,Agaricus_arvensis
./images/Agaricus_arvensis18.JPG,Agaricus_arvensis
./images/Agaricus_arvensis180.JPG,Agaricus_arvensis
./images/Agaricus_arvensis181.JPG,Agaricus_arvensis
./images/Agaricus_arvensis19.JPG,Agaricus_arvensis
./images/Agaricus_arvensis2.JPG,Agaricus_arvensis
./images/Agaricus_arvensis20.JPG,Agaricus_arvensis
./images/Agaricus_arvensis21.JPG,Agaricus_arvensis
./images/Agaricus_arvensis22.JPG,Agaricus_arvensis
./images/Agaricus_arvensis23.JPG,Agaricus_arvensis
./images/Agaricus_arvensis24.JPG,Agaricus_arvensis
./images/Agaricus_arvensis25.JPG,Agaricus_arvensis
./images/Agaricus_arvensis26.JPG,Agaricus_arvensis
./images/Agaricus_arvensis27.JPG,Agaricus_arvensis
./images/Agaricus_arvensis28.JPG,Agaricus_arvensis
./images/Agaricus_arvensis29.JPG,Agaricus_arvensis
./images/Agaricus_arvensis3.JPG,Agaricus_arvensis
./images/Agaricus_arvensis30.JPG,Agaricus_arvensis
./images/Agaricus_arvensis31.JPG,Agaricus_arvensis
./images/Agaricus_arvensis32.JPG,Agaricus_arvensis
./images/Agaricus_arvensis33.JPG,Agaricus_arvensis
./images/Agaricus_arvensis34.JPG,Agaricus_arvensis
./images/Agaricus_arvensis35.JPG,Agaricus_arvensis
./images/Agaricus_arvensis36.JPG,Agaricus_arvensis
./images/Agaricus_arvensis37.JPG,Agaricus_arvensis
./images/Agaricus_arvensis38.JPG,Agaricus_arvensis
./images/Agaricus_arvensis39.JPG,Agaricus_arvensis
./images/Agaricus_arvensis4.JPG,Agaricus_arvensis
./images/Agaricus_arvensis40.JPG,Agaricus_arvensis
./images/Agaricus_arvensis41.JPG,Agaricus_arvensis
./images/Agaricus_arvensis42.JPG,Agaricus_arvensis
./images/Agaricus_arvensis43.JPG,Agaricus_arvensis
./images/Agaricus_arvensis44.JPG,Agaricus_arvensis
./images/Agaricus_arvensis45.JPG,Agaricus_arvensis
./images/Agaricus_arvensis46.JPG,Agaricus_arvensis
./images/Agaricus_arvensis47.JPG,Agaricus_arvensis
./images/Agaricus_arvensis48.JPG,Agaricus_arvensis
./images/Agaricus_arvensis49.JPG,Agaricus_arvensis
./images/Agaricus_arvensis5.JPG,Agaricus_arvensis
./images/Agaricus_arvensis50.JPG,Agaricus_arvensis
./images/Agaricus_arvensis51.JPG,Agaricus_arvensis
./images/Agaricus_arvensis52.JPG,Agaricus_arvensis
./images/Agaricus_arvensis53.JPG,Agaricus_arvensis
./images/Agaricus_arvensis54.JPG,Agaricus_arvensis
./images/Agaricus_arvensis55.JPG,Agaricus_arvensis
./images/Agaricus_arvensis56.JPG,Agaricus_arvensis
./images/Agaricus_arvensis57.JPG,Agaricus_arvensis
./images/Agaricus_arvensis58.JPG,Agaricus_arvensis
./images/Agaricus_arvensis59.JPG,Agaricus_arvensis
./images/Agaricus_arvensis6.JPG,Agaricus_arvensis
./images/Agaricus_arvensis60.JPG,Agaricus_arvensis
./images/Agaricus_arvensis61.JPG,Agaricus_arvensis
./images/Agaricus_arvensis62.JPG,Agaricus_arvensis
./images/Agaricus_arvensis63.JPG,Agaricus_arvensis
./images/Agaricus_arvensis64.JPG,Agaricus_arvensis
./images/Agaricus_arvensis65.JPG,Agaricus_arvensis
./images/Agaricus_arvensis66.JPG,Agaricus_arvensis
./images/Agaricus_arvensis67.JPG,Agaricus_arvensis
./images/Agaricus_arvensis68.JPG,Agaricus_arvensis
./images/Agaricus_arvensis69.JPG,Agaricus_arvensis
./images/Agaricus_arvensis7.JPG,Agaricus_arvensis
./images/Agaricus_arvensis70.JPG,Agaricus_arvensis
./images/Agaricus_arvensis71.JPG,Agaricus_arvensis
./images/Agaricus_arvensis72.JPG,Agaricus_arvensis
./images/Agaricus_arvensis73.JPG,Agaricus_arvensis
./images/Agaricus_arvensis74.JPG,Agaricus_arvensis
./images/Agaricus_arvensis75.JPG,Agaricus_arvensis
./images/Agaricus_arvensis76.JPG,Agaricus_arvensis
./images/Agaricus_arvensis77.JPG,Agaricus_arvensis
./images/Agaricus_arvensis78.JPG,Agaricus_arvensis
./images/Agaricus_arvensis79.JPG,Agaricus_arvensis
./images/Agaricus_arvensis8.JPG,Agaricus_arvensis
./images/Agaricus_arvensis80.JPG,Agaricus_arvensis
./images/Agaricus_arvensis81.JPG,Agaricus_arvensis
./images/Agaricus_arvensis82.JPG,Agaricus_arvensis
./images/Agaricus_arvensis83.JPG,Agaricus_arvensis
./images/Agaricus_arvensis84.JPG,Agaricus_arvensis
./images/Agaricus_arvensis85.JPG,Agaricus_arvensis
./images/Agaricus_arvensis86.JPG,Agaricus_arvensis
./images/Agaricus_arvensis87.JPG,Agaricus_arvensis
./images/Agaricus_arvensis88.JPG,Agaricus_arvensis
./images/Agaricus_arvensis89.JPG,Agaricus_arvensis
./images/Agaricus_arvensis9.JPG,Agaricus_arvensis
./images/Agaricus_arvensis90.JPG,Agaricus_arvensis
./images/Agaricus_arvensis91.JPG,Agaricus_arvensis
./images/Agaricus_arvensis92.JPG,Agaricus_arvensis
./images/Agaricus_arvensis93.JPG,Agaricus_arvensis
./images/Agaricus_arvensis94.JPG,Agaricus_arvensis
./images/Agaricus_arvensis95.JPG,Agaricus_arvensis
./images/Agaricus_arvensis96.JPG,Agaricus_arvensis
./images/Agaricus_arvensis97.JPG,Agaricus_arvensis
./images/Agaricus_arvensis98.JPG,Agaricus_arvensis
./images/Agaricus_arvensis99.JPG,Agaricus_arvensis
./images/Agaricus_augustus0.JPG,Agaricus_augustus
./images/Agaricus_augustus1.JPG,Agaricus_augustus
./images/Agaricus_augustus10.JPG,Agaricus_augustus
./images/Agaricus_augustus100.JPG,Agaricus_augustus
./images/Agaricus_augustus101.JPG,Agaricus_augustus
./images/Agaricus_augustus11.JPG,Agaricus_augustus
./images/Agaricus_augustus12.JPG,Agaricus_augustus
./images/Agaricus_augustus13.JPG,Agaricus_augustus
./images/Agaricus_augustus14.JPG,Agaricus_augustus
./images/Agaricus_augustus15.JPG,Agaricus_augustus
./images/Agaricus_augustus16.JPG,Agaricus_augustus
./images/Agaricus_augustus17.JPG,Agaricus_augustus
./images/Agaricus_augustus18.JPG,Agaricus_augustus
./images/Agaricus_augustus19.JPG,Agaricus_augustus
./images/Agaricus_augustus2.JPG,Agaricus_augustus
./images/Agaricus_augustus20.JPG,Agaricus_augustus
./images/Agaricus_augustus21.JPG,Agaricus_augustus
./images/Agaricus_augustus22.JPG,Agaricus_augustus
./images/Agaricus_augustus23.JPG,Agaricus_augustus
./images/Agaricus_augustus24.JPG,Agaricus_augustus
./images/Agaricus_augustus25.JPG,Agaricus_augustus
./images/Agaricus_augustus26.JPG,Agaricus_augustus
./images/Agaricus_augustus27.JPG,Agaricus_augustus
./images/Agaricus_augustus28.JPG,Agaricus_augustus
./images/Agaricus_augustus29.JPG,Agaricus_augustus
./images/Agaricus_augustus3.JPG,Agaricus_augustus
./images/Agaricus_augustus30.JPG,Agaricus_augustus
./images/Agaricus_augustus31.JPG,Agaricus_augustus
./images/Agaricus_augustus32.JPG,Agaricus_augustus
./images/Agaricus_augustus33.JPG,Agaricus_augustus
./images/Agaricus_augustus34.JPG,Agaricus_augustus
./images/Agaricus_augustus35.JPG,Agaricus_augustus
./images/Agaricus_augustus36.JPG,Agaricus_augustus
./images/Agaricus_augustus37.JPG,Agaricus_augustus
./images/Agaricus_augustus38.JPG,Agaricus_augustus
./images/Agaricus_augustus39.JPG,Agaricus_augustus
./images/Agaricus_augustus4.JPG,Agaricus_augustus
./images/Agaricus_augustus40.JPG,Agaricus_augustus
./images/Agaricus_augustus41.JPG,Agaricus_augustus
./images/Agaricus_augustus42.JPG,Agaricus_augustus
./images/Agaricus_augustus43.JPG,Agaricus_augustus
./images/Agaricus_augustus44.JPG,Agaricus_augustus
./images/Agaricus_augustus45.JPG,Agaricus_augustus
./images/Agaricus_augustus46.JPG,Agaricus_augustus
./images/Agaricus_augustus47.JPG,Agaricus_augustus
./images/Agaricus_augustus48.JPG,Agaricus_augustus
./images/Agaricus_augustus49.JPG,Agaricus_augustus
./images/Agaricus_augustus5.JPG,Agaricus_augustus
./images/Agaricus_augustus50.JPG,Agaricus_augustus
./images/Agaricus_augustus51.JPG,Agaricus_augustus
./images/Agaricus_augustus52.JPG,Agaricus_augustus
./images/Agaricus_augustus53.JPG,Agaricus_augustus
./images/Agaricus_augustus54.JPG,Agaricus_augustus
./images/Agaricus_augustus55.JPG,Agaricus_augustus
./images/Agaricus_augustus56.JPG,Agaricus_augustus
./images/Agaricus_augustus57.JPG,Agaricus_augustus
./images/Agaricus_augustus58.JPG,Agaricus_augustus
./images/Agaricus_augustus59.JPG,Agaricus_augustus
./images/Agaricus_augustus6.JPG,Agaricus_augustus
./images/Agaricus_augustus60.JPG,Agaricus_augustus
./images/Agaricus_augustus61.JPG,Agaricus_augustus
./images/Agaricus_augustus62.JPG,Agaricus_augustus
./images/Agaricus_augustus63.JPG,Agaricus_augustus
./images/Agaricus_augustus64.JPG,Agaricus_augustus
./images/Agaricus_augustus65.JPG,Agaricus_augustus
./images/Agaricus_augustus66.JPG,Agaricus_augustus
./images/Agaricus_augustus67.JPG,Agaricus_augustus
./images/Agaricus_augustus68.JPG,Agaricus_augustus
./images/Agaricus_augustus69.JPG,Agaricus_augustus
./images/Agaricus_augustus7.JPG,Agaricus_augustus
./images/Agaricus_augustus70.JPG,Agaricus_augustus
./images/Agaricus_augustus71.JPG,Agaricus_augustus
./images/Agaricus_augustus72.JPG,Agaricus_augustus
./images/Agaricus_augustus73.JPG,Agaricus_augustus
./images/Agaricus_augustus74.JPG,Agaricus_augustus
./images/Agaricus_augustus75.JPG,Agaricus_augustus
./images/Agaricus_augustus76.JPG,Agaricus_augustus
./images/Agaricus_augustus77.JPG,Agaricus_augustus
./images/Agaricus_augustus78.JPG,Agaricus_augustus
./images/Agaricus_augustus79.JPG,Agaricus_augustus
./images/Agaricus_augustus8.JPG,Agaricus_augustus
./images/Agaricus_augustus80.JPG,Agaricus_augustus
./images/Agaricus_augustus81.JPG,Agaricus_augustus
./images/Agaricus_augustus82.JPG,Agaricus_augustus
./images/Agaricus_augustus83.JPG,Agaricus_augustus
./images/Agaricus_augustus84.JPG,Agaricus_augustus
./images/Agaricus_augustus85.JPG,Agaricus_augustus
./images/Agaricus_augustus86.JPG,Agaricus_augustus
./images/Agaricus_augustus87.JPG,Agaricus_augustus
./images/Agaricus_augustus88.JPG,Agaricus_augustus
./images/Agaricus_augustus89.JPG,Agaricus_augustus
./images/Agaricus_augustus9.JPG,Agaricus_augustus
./images/Agaricus_augustus90.JPG,Agaricus_augustus
./images/Agaricus_augustus91.JPG,Agaricus_augustus
./images/Agaricus_augustus92.JPG,Agaricus_augustus
./images/Agaricus_augustus93.JPG,Agaricus_augustus
./images/Agaricus_augustus94.JPG,Agaricus_augustus
./images/Agaricus_augustus95.JPG,Agaricus_augustus
./images/Agaricus_augustus96.JPG,Agaricus_augustus
./images/Agaricus_augustus97.JPG,Agaricus_augustus
./images/Agaricus_augustus98.JPG,Agaricus_augustus
./images/Agaricus_augustus99.JPG,Agaricus_augustus
./images/Agaricus_bernardii0.JPG,Agaricus_bernardii
./images/Agaricus_bernardii1.JPG,Agaricus_bernardii
./images/Agaricus_bernardii10.JPG,Agaricus_bernardii
./images/Agaricus_bernardii11.JPG,Agaricus_bernardii
./images/Agaricus_bernardii12.JPG,Agaricus_bernardii
./images/Agaricus_bernardii13.JPG,Agaricus_bernardii
./images/Agaricus_bernardii14.JPG,Agaricus_bernardii
./images/Agaricus_bernardii15.JPG,Agaricus_bernardii
./images/Agaricus_bernardii16.JPG,Agaricus_bernardii
./images/Agaricus_bernardii17.JPG,Agaricus_bernardii
./images/Agaricus_bernardii18.JPG,Agaricus_bernardii
./images/Agaricus_bernardii19.JPG,Agaricus_bernardii
./images/Agaricus_bernardii2.JPG,Agaricus_bernardii
./images/Agaricus_bernardii20.JPG,Agaricus_bernardii
./images/Agaricus_bernardii21.JPG,Agaricus_bernardii
./images/Agaricus_bernardii22.JPG,Agaricus_bernardii
./images/Agaricus_bernardii23.JPG,Agaricus_bernardii
./images/Agaricus_bernardii24.JPG,Agaricus_bernardii
./images/Agaricus_bernardii25.JPG,Agaricus_bernardii
./images/Agaricus_bernardii26.JPG,Agaricus_bernardii
./images/Agaricus_bernardii27.JPG,Agaricus_bernardii
./images/Agaricus_bernardii3.JPG,Agaricus_bernardii
./images/Agaricus_bernardii4.JPG,Agaricus_bernardii
./images/Agaricus_bernardii5.JPG,Agaricus_bernardii
./images/Agaricus_bernardii6.JPG,Agaricus_bernardii
./images/Agaricus_bernardii7.JPG,Agaricus_bernardii
./images/Agaricus_bernardii8.JPG,Agaricus_bernardii
./images/Agaricus_bernardii9.JPG,Agaricus_bernardii
./images/Agaricus_bisporus0.JPG,Agaricus_bisporus
./images/Agaricus_bisporus1.JPG,Agaricus_bisporus
./images/Agaricus_bisporus10.JPG,Agaricus_bisporus
./images/Agaricus_bisporus11.JPG,Agaricus_bisporus
./images/Agaricus_bisporus12.JPG,Agaricus_bisporus
./images/Agaricus_bisporus13.JPG,Agaricus_bisporus
./images/Agaricus_bisporus14.JPG,Agaricus_bisporus
./images/Agaricus_bisporus2.JPG,Agaricus_bisporus
./images/Agaricus_bisporus3.JPG,Agaricus_bisporus
./images/Agaricus_bisporus4.JPG,Agaricus_bisporus
./images/Agaricus_bisporus5.JPG,Agaricus_bisporus
./images/Agaricus_bisporus6.JPG,Agaricus_bisporus
./images/Agaricus_bisporus7.JPG,Agaricus_bisporus
./images/Agaricus_bisporus8.JPG,Agaricus_bisporus
./images/Agaricus_bisporus9.JPG,Agaricus_bisporus
./images/Agaricus_bitorquis0.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis1.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis10.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis11.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis12.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis13.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis14.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis15.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis16.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis17.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis18.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis19.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis2.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis20.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis21.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis22.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis23.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis24.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis25.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis26.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis27.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis28.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis29.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis3.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis30.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis31.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis32.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis33.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis34.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis35.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis36.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis37.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis38.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis39.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis4.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis40.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis41.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis42.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis43.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis44.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis45.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis46.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis47.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis48.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis49.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis5.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis50.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis51.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis52.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis53.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis54.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis55.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis56.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis57.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis58.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis59.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis6.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis60.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis61.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis62.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis63.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis64.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis65.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis66.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis67.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis68.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis69.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis7.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis70.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis71.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis72.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis73.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis74.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis75.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis76.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis77.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis78.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis79.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis8.JPG,Agaricus_bitorquis
./images/Agaricus_bitorquis9.JPG,Agaricus_bitorquis
./images/Agaricus_campestris0.JPG,Agaricus_campestris
./images/Agaricus_campestris1.JPG,Agaricus_campestris
